monitorTime,weight,amplitude,obliguity,windSpeed,moment,height,rotation,安全状态
2025-09-22 02:34:30,11.37,27.84,-0.15,8.09,253.23,358.13,111.8,安全
2025-09-22 02:35:00,28.2,67.32,-0.09,10.57,1518.74,348.78,22.7,安全
2025-09-22 02:35:30,54.1,23.72,0.56,0.76,1026.6,96.19,154.0,安全
2025-09-22 02:36:00,18.18,66.96,-0.66,6.95,973.87,381.79,92.3,安全
2025-09-22 02:36:30,24.43,17.02,-1.4,3.29,332.64,359.24,168.9,安全
2025-09-22 02:37:00,69.7,49.91,0.87,7.19,2782.98,143.17,163.3,安全
2025-09-22 02:37:30,53.66,41.01,-1.17,4.83,1760.48,253.2,155.6,安全
2025-09-22 02:38:00,43.74,29.72,1.43,1.2,1039.96,232.41,7.6,安全
2025-09-22 02:38:30,59.19,64.63,-0.66,9.27,3060.36,160.73,163.9,安全
2025-09-22 02:39:00,60.32,56.21,-1.45,10.4,2712.47,399.67,54.9,安全
2025-09-22 02:39:30,66.35,18.82,1.12,1.22,998.97,387.03,97.3,安全
2025-09-22 02:40:00,7.73,19.36,-1.46,5.07,119.72,165.7,107.7,安全
2025-09-22 02:40:30,23.79,24.0,0.73,0.53,456.77,496.59,153.4,安全
2025-09-22 02:41:00,53.43,43.48,1.18,2.01,1858.51,43.44,43.1,安全
2025-09-22 02:41:30,63.57,2.37,0.25,10.75,120.53,470.63,93.9,安全
2025-09-22 02:42:00,5.1,66.51,0.3,1.25,271.36,51.63,163.7,安全
2025-09-22 02:42:30,53.54,60.73,1.14,6.18,2601.19,284.6,77.5,安全
2025-09-22 02:43:00,25.36,34.77,0.82,6.5,705.41,490.89,79.8,安全
2025-09-22 02:43:30,48.57,47.8,0.28,7.59,1857.32,130.6,92.2,安全
2025-09-22 02:44:00,8.35,30.77,-0.04,7.05,205.54,522.79,108.1,安全
2025-09-22 02:44:30,83.64,36.89,-0.41,11.06,2776.93,500.82,186.4,预警
2025-09-22 02:45:00,79.62,29.02,0.33,2.13,2079.52,521.41,162.5,预警
2025-09-22 02:45:30,77.04,2.27,-0.48,1.18,157.39,567.99,187.8,预警
2025-09-22 02:46:00,74.54,24.91,-7.4,28.51,1856.79,639.22,503.5,危险
2025-09-22 02:46:30,39.49,56.18,1.48,1.43,1774.84,151.11,71.0,安全
2025-09-22 02:47:00,33.75,34.17,-1.8,9.8,1037.91,600.12,234.3,预警
2025-09-22 02:47:30,0.14,50.92,-1.81,11.08,6.42,509.61,202.1,预警
2025-09-22 02:48:00,29.53,9.69,-9.39,31.45,286.15,634.22,523.1,危险
2025-09-22 02:48:30,53.49,49.72,-0.41,6.42,2127.62,5.58,114.5,安全
2025-09-22 02:49:00,73.06,38.88,1.12,7.82,2272.46,66.32,162.4,安全
2025-09-22 02:49:30,5.32,42.72,-1.07,0.14,181.82,232.12,53.1,安全
2025-09-22 02:50:00,38.89,46.18,-1.37,1.34,1436.75,307.26,61.8,安全
2025-09-22 02:50:30,58.34,46.2,1.04,7.48,2156.25,236.47,121.1,安全
2025-09-22 02:51:00,22.04,24.51,0.87,4.83,432.16,439.11,148.0,安全
2025-09-22 02:51:30,68.61,60.21,-0.21,3.45,3304.81,320.21,66.8,安全
2025-09-22 02:52:00,48.09,53.59,0.57,4.05,2061.71,91.78,77.5,安全
2025-09-22 02:52:30,11.42,71.21,-0.46,1.68,650.57,14.01,116.2,安全
2025-09-22 02:53:00,50.96,25.39,-1.28,4.43,1035.1,171.18,121.9,安全
2025-09-22 02:53:30,48.47,27.63,-0.85,10.67,1071.38,249.71,123.9,安全
2025-09-22 02:54:00,11.25,38.85,-1.42,5.46,349.65,530.21,69.2,安全
2025-09-22 02:54:30,3.13,2.49,-0.34,1.74,6.23,12.85,136.1,安全
2025-09-22 02:55:00,36.69,23.15,1.2,1.26,679.5,525.76,56.5,安全
2025-09-22 02:55:30,71.07,38.87,0.98,10.63,2209.99,158.63,173.0,安全
2025-09-22 02:56:00,31.16,30.85,-0.48,5.85,769.03,84.79,99.7,安全
2025-09-22 02:56:30,43.34,59.68,1.0,4.76,2069.22,166.29,46.7,安全
2025-09-22 02:57:00,15.58,4.62,-0.47,2.93,57.58,531.53,100.4,安全
2025-09-22 02:57:30,27.79,46.44,-1.08,4.8,1032.45,344.43,88.0,安全
2025-09-22 02:58:00,32.15,79.51,1.14,6.74,2045.0,313.16,111.7,安全
2025-09-22 02:58:30,16.11,31.62,-1.38,5.14,407.52,298.67,41.0,安全
2025-09-22 02:59:00,77.12,55.87,-1.5,7.8,3877.82,595.87,231.9,预警
2025-09-22 02:59:30,22.07,78.03,-1.97,10.2,1549.91,556.68,213.8,预警
2025-09-22 03:00:00,96.43,10.53,0.03,23.47,1015.41,638.72,417.4,危险
2025-09-22 03:00:30,69.25,64.11,-0.28,8.94,3551.69,420.49,103.2,安全
2025-09-22 03:01:00,76.48,12.39,-0.18,14.23,852.83,465.83,160.8,预警
2025-09-22 03:01:30,5.01,83.93,-1.78,4.85,378.44,497.44,222.5,预警
2025-09-22 03:02:00,87.93,7.54,2.28,3.24,596.69,521.89,162.8,预警
2025-09-22 03:02:30,87.57,46.57,2.2,3.19,3670.32,589.48,228.3,预警
2025-09-22 03:03:00,61.52,53.04,-1.23,28.44,3263.02,638.57,272.5,危险
2025-09-22 03:03:30,32.61,32.57,-1.3,3.77,849.69,61.06,145.5,安全
2025-09-22 03:04:00,75.82,4.5,1.37,5.65,272.95,164.77,13.8,安全
2025-09-22 03:04:30,40.05,63.54,0.62,0.55,2035.82,40.11,72.5,安全
2025-09-22 03:05:00,23.63,18.6,-0.66,8.68,351.61,511.08,72.9,安全
2025-09-22 03:05:30,72.49,20.5,-0.07,2.45,1188.84,352.27,176.2,安全
2025-09-22 03:06:00,48.28,27.15,0.44,1.34,1048.64,488.76,90.6,安全
2025-09-22 03:06:30,35.95,46.87,0.37,0.78,1347.98,375.44,43.5,安全
2025-09-22 03:07:00,57.12,58.76,0.91,5.97,2685.1,286.1,25.7,安全
2025-09-22 03:07:30,62.03,18.73,-0.01,3.08,929.46,73.61,113.3,安全
2025-09-22 03:08:00,4.36,59.89,-0.55,0.01,208.9,281.13,8.4,安全
2025-09-22 03:08:30,22.1,56.56,-1.31,9.07,999.98,2.11,44.4,安全
2025-09-22 03:09:00,59.27,22.26,-1.19,3.9,1055.48,148.72,151.7,安全
2025-09-22 03:09:30,25.07,63.12,1.18,4.69,1265.93,500.47,67.9,安全
2025-09-22 03:10:00,74.05,43.26,0.4,11.77,2883.06,495.56,224.7,预警
2025-09-22 03:10:30,94.22,40.25,-2.16,10.27,3413.12,594.76,166.2,预警
2025-09-22 03:11:00,99.78,25.08,-0.87,25.02,2502.48,634.68,357.2,危险
2025-09-22 03:11:30,4.2,61.41,-0.25,8.88,206.34,467.69,38.2,安全
2025-09-22 03:12:00,52.59,34.81,1.14,2.34,1464.53,372.8,109.4,安全
2025-09-22 03:12:30,23.63,10.94,0.45,7.98,206.81,173.6,116.1,安全
2025-09-22 03:13:00,31.62,57.06,-0.9,9.62,1443.39,158.08,66.2,安全
2025-09-22 03:13:30,74.56,32.36,-1.46,14.13,2171.49,538.05,172.9,预警
2025-09-22 03:14:00,33.1,41.13,2.03,4.37,1225.26,554.22,207.7,预警
2025-09-22 03:14:30,96.56,39.97,1.43,5.63,3859.5,626.71,254.9,危险
2025-09-22 03:15:00,61.61,55.85,-1.45,11.12,3096.83,593.65,192.6,预警
2025-09-22 03:15:30,29.75,0.13,1.42,13.13,3.48,498.01,230.9,预警
2025-09-22 03:16:00,82.53,23.38,-1.3,3.28,1736.6,526.47,227.8,预警
2025-09-22 03:16:30,37.91,4.64,-2.56,35.65,175.9,640.43,529.2,危险
2025-09-22 03:17:00,80.41,13.48,-1.78,2.12,975.53,568.79,233.4,预警
2025-09-22 03:17:30,80.93,40.13,-1.44,2.81,2922.95,554.97,224.3,预警
2025-09-22 03:18:00,4.99,0.76,-1.1,24.8,3.79,653.97,403.6,危险
2025-09-22 03:18:30,19.36,40.05,0.54,0.83,620.29,151.09,145.3,安全
2025-09-22 03:19:00,36.78,43.73,-0.2,0.48,1286.71,91.17,80.2,安全
2025-09-22 03:19:30,16.74,4.01,1.03,10.6,53.7,436.23,153.7,安全
2025-09-22 03:20:00,19.37,76.85,-0.91,10.28,1190.87,547.15,128.1,安全
2025-09-22 03:20:30,78.49,34.6,-0.72,4.73,2172.6,326.46,13.2,安全
2025-09-22 03:21:00,49.79,73.69,-0.93,8.56,2935.22,499.35,169.9,安全
2025-09-22 03:21:30,76.81,32.12,1.43,8.18,1973.71,88.93,85.8,安全
2025-09-22 03:22:00,77.69,39.18,0.2,10.58,2739.5,558.66,162.8,预警
2025-09-22 03:22:30,28.57,79.38,-2.24,2.48,2041.1,603.21,170.4,预警
2025-09-22 03:23:00,34.3,39.84,4.66,7.16,1366.51,635.63,516.7,危险
2025-09-22 03:23:30,79.46,2.72,-4.34,23.14,216.13,652.68,525.8,危险
2025-09-22 03:24:00,46.17,27.47,0.86,2.72,1014.63,310.25,64.5,安全
2025-09-22 03:24:30,52.53,17.73,-0.93,9.92,745.09,56.0,91.1,安全
2025-09-22 03:25:00,72.9,2.3,-0.65,14.3,150.9,569.22,213.0,预警
2025-09-22 03:25:30,89.45,15.62,2.44,3.82,1257.49,548.52,203.9,预警
2025-09-22 03:26:00,76.71,36.44,2.33,2.02,2515.78,504.08,244.8,预警
2025-09-22 03:26:30,40.56,64.64,0.58,22.27,2621.8,647.85,439.8,危险
2025-09-22 03:27:00,12.14,70.07,0.12,3.06,680.52,233.88,6.8,安全
2025-09-22 03:27:30,10.24,61.25,-1.5,4.5,501.76,287.39,9.8,安全
2025-09-22 03:28:00,77.85,13.82,-0.59,3.29,860.71,126.74,0.3,安全
2025-09-22 03:28:30,58.35,68.47,-0.83,7.16,3196.18,408.05,152.7,安全
2025-09-22 03:29:00,33.82,24.24,-0.52,7.7,655.84,449.23,32.7,安全
2025-09-22 03:29:30,29.68,72.16,0.92,10.64,1713.37,414.84,70.8,安全
2025-09-22 03:30:00,47.26,50.48,-1.26,5.89,1908.55,390.13,30.1,安全
2025-09-22 03:30:30,62.45,40.15,-1.81,9.94,2256.63,586.16,171.0,预警
2025-09-22 03:31:00,41.11,40.43,0.98,14.65,1495.87,586.15,243.0,预警
2025-09-22 03:31:30,98.64,13.9,-0.91,8.72,1371.1,633.91,347.3,危险
2025-09-22 03:32:00,78.28,52.13,0.6,7.85,3264.59,309.14,170.5,安全
2025-09-22 03:32:30,39.71,30.45,-1.01,8.49,967.34,403.95,69.2,安全
2025-09-22 03:33:00,2.03,67.12,-2.0,13.44,122.63,584.94,210.1,预警
2025-09-22 03:33:30,77.36,3.18,2.34,5.46,221.4,597.08,196.9,预警
2025-09-22 03:34:00,99.33,7.92,1.11,21.35,786.69,644.63,481.0,危险
2025-09-22 03:34:30,98.12,29.13,-9.9,9.0,2858.24,644.67,265.0,危险
2025-09-22 03:35:00,43.91,22.45,-0.58,3.82,788.62,341.71,60.1,安全
2025-09-22 03:35:30,58.62,28.6,-1.29,8.47,1341.23,157.17,77.9,安全
2025-09-22 03:36:00,54.84,24.13,-1.33,4.04,1058.63,519.45,115.5,安全
2025-09-22 03:36:30,53.72,46.25,-0.9,4.52,1987.64,413.02,18.2,安全
2025-09-22 03:37:00,22.24,22.11,-0.2,10.59,393.38,37.14,93.4,安全
2025-09-22 03:37:30,14.36,77.65,-1.16,4.36,892.04,405.84,126.8,安全
2025-09-22 03:38:00,33.82,27.73,-0.31,2.86,750.26,112.94,86.9,安全
2025-09-22 03:38:30,21.49,23.0,0.47,10.46,395.42,332.0,13.9,安全
2025-09-22 03:39:00,6.06,76.11,-0.61,1.0,368.98,329.48,112.3,安全
2025-09-22 03:39:30,51.88,19.81,-1.45,10.42,822.19,138.0,121.7,安全
2025-09-22 03:40:00,86.03,17.84,0.29,2.94,1381.3,476.35,170.4,预警
2025-09-22 03:40:30,8.48,14.72,0.71,10.2,112.34,485.65,36.5,预警
2025-09-22 03:41:00,47.01,53.63,-2.48,7.35,2269.03,527.3,246.3,预警
2025-09-22 03:41:30,31.93,67.19,-2.38,13.27,1930.84,550.33,227.9,预警
2025-09-22 03:42:00,81.98,15.27,-2.49,4.7,1126.65,573.26,183.3,预警
2025-09-22 03:42:30,95.46,45.86,-1.46,7.98,4377.8,630.73,312.2,危险
2025-09-22 03:43:00,21.67,19.81,-1.31,4.96,343.43,403.01,109.2,安全
2025-09-22 03:43:30,53.83,5.94,1.35,9.06,255.8,442.8,148.1,安全
2025-09-22 03:44:00,74.62,34.12,-0.9,6.67,2036.83,408.59,132.8,安全
2025-09-22 03:44:30,41.72,5.43,-0.39,9.95,181.23,321.45,96.9,安全
2025-09-22 03:45:00,21.52,29.48,1.19,7.2,507.53,433.06,81.8,安全
2025-09-22 03:45:30,50.42,18.58,0.62,4.62,749.44,243.41,116.9,安全
2025-09-22 03:46:00,74.9,4.01,0.97,3.16,240.28,244.16,3.9,安全
2025-09-22 03:46:30,24.09,40.22,-1.33,5.31,775.12,509.91,19.0,安全
2025-09-22 03:47:00,61.16,28.44,0.47,2.82,1391.51,87.73,28.9,安全
2025-09-22 03:47:30,5.65,17.64,0.94,14.38,89.7,509.09,189.3,预警
2025-09-22 03:48:00,20.0,41.21,2.3,11.6,741.78,534.27,245.8,预警
2025-09-22 03:48:30,96.77,26.1,-1.19,34.19,2525.7,635.46,410.5,危险
2025-09-22 03:49:00,40.26,15.49,-1.51,13.29,561.26,551.04,176.1,预警
2025-09-22 03:49:30,95.9,36.12,-1.0,17.57,3463.91,622.67,458.4,危险
2025-09-22 03:50:00,58.59,36.41,-1.02,0.91,1706.61,10.53,29.8,安全
2025-09-22 03:50:30,71.27,15.55,-0.44,1.15,886.6,122.31,93.5,安全
2025-09-22 03:51:00,48.62,18.58,-1.33,4.23,722.69,128.82,39.5,安全
2025-09-22 03:51:30,76.79,37.97,0.17,4.5,2332.57,235.93,97.4,安全
2025-09-22 03:52:00,88.15,9.61,-0.26,5.41,762.41,575.57,172.2,预警
2025-09-22 03:52:30,74.7,21.13,0.58,1.55,1420.57,545.0,180.0,预警
2025-09-22 03:53:00,40.63,1.45,-0.08,16.51,58.91,640.96,432.2,危险
2025-09-22 03:53:30,77.83,0.62,1.01,12.55,43.43,602.61,191.4,预警
2025-09-22 03:54:00,97.26,43.92,-0.1,9.53,4271.66,625.08,362.5,危险
2025-09-22 03:54:30,64.28,61.19,-0.89,0.73,3146.63,482.54,70.1,安全
2025-09-22 03:55:00,43.35,75.82,-1.3,7.01,2629.44,40.77,67.6,安全
2025-09-22 03:55:30,64.31,29.41,1.49,6.04,1513.09,176.65,39.6,安全
2025-09-22 03:56:00,28.05,29.81,-1.29,4.0,668.94,255.34,130.1,安全
2025-09-22 03:56:30,52.54,52.26,-1.47,2.36,2196.59,363.93,87.1,安全
2025-09-22 03:57:00,0.44,64.36,1.43,8.35,25.49,421.59,105.1,预警
2025-09-22 03:57:30,62.56,51.66,-1.08,12.46,2908.66,369.14,111.7,预警
2025-09-22 03:58:00,75.91,12.1,2.39,9.62,826.66,571.2,240.2,预警
2025-09-22 03:58:30,46.31,48.6,1.66,12.22,2025.6,535.04,180.9,预警
2025-09-22 03:59:00,92.88,27.16,-1.7,2.04,2270.36,599.87,232.1,预警
2025-09-22 03:59:30,21.76,55.39,-7.56,35.57,1205.29,631.43,305.4,危险
2025-09-22 04:00:00,55.57,15.8,0.29,2.87,702.4,364.09,146.7,安全
2025-09-22 04:00:30,62.24,52.41,-0.94,0.96,2609.6,384.42,66.3,安全
2025-09-22 04:01:00,34.59,2.5,-0.72,0.37,69.18,483.55,43.8,安全
2025-09-22 04:01:30,44.59,3.04,0.5,3.5,108.44,493.86,159.9,安全
2025-09-22 04:02:00,26.03,72.08,1.49,8.92,1500.99,464.68,44.8,安全
2025-09-22 04:02:30,46.14,5.18,-1.22,10.79,191.2,179.66,134.7,安全
2025-09-22 04:03:00,64.54,58.11,1.49,2.62,3000.34,22.2,74.0,安全
2025-09-22 04:03:30,10.42,1.8,-0.42,8.47,15.0,311.4,56.3,安全
2025-09-22 04:04:00,52.35,17.14,-1.46,8.26,717.82,343.06,137.2,安全
2025-09-22 04:04:30,3.12,66.97,0.36,6.09,167.16,343.54,155.6,安全
2025-09-22 04:05:00,46.96,44.46,1.47,8.18,1670.27,243.27,127.3,安全
2025-09-22 04:05:30,31.14,18.32,0.29,10.03,456.39,511.03,61.5,安全
2025-09-22 04:06:00,42.22,16.7,1.49,10.6,564.06,357.23,144.8,安全
2025-09-22 04:06:30,57.21,42.35,-1.34,4.92,1938.27,371.14,122.0,安全
2025-09-22 04:07:00,29.86,75.34,-1.0,5.41,1799.72,379.99,125.5,安全
2025-09-22 04:07:30,51.89,20.39,-1.03,6.87,846.43,329.62,32.3,安全
2025-09-22 04:08:00,56.41,32.68,0.5,9.05,1474.78,93.36,3.4,安全
2025-09-22 04:08:30,62.33,41.97,0.6,9.05,2092.79,441.55,173.0,安全
2025-09-22 04:09:00,42.88,38.38,-0.29,1.67,1316.59,314.94,49.9,安全
2025-09-22 04:09:30,73.71,36.83,0.28,3.84,2171.79,28.6,5.7,安全
2025-09-22 04:10:00,33.87,6.77,0.32,9.52,183.44,485.6,118.6,安全
2025-09-22 04:10:30,91.85,47.91,0.71,2.13,3960.48,157.59,144.5,预警
2025-09-22 04:11:00,79.78,1.81,2.47,9.69,129.96,603.13,191.5,预警
2025-09-22 04:11:30,5.37,78.03,1.45,14.22,377.12,504.06,182.2,预警
2025-09-22 04:12:00,37.53,21.49,-1.38,10.6,725.87,618.49,186.5,预警
2025-09-22 04:12:30,96.63,12.02,-0.73,1.41,1161.49,634.24,445.5,危险
2025-09-22 04:13:00,5.01,16.85,0.93,1.6,67.53,188.46,155.6,安全
2025-09-22 04:13:30,12.4,6.63,-0.05,3.27,65.77,309.88,144.7,安全
2025-09-22 04:14:00,10.98,46.46,0.02,1.56,408.1,343.2,49.3,安全
2025-09-22 04:14:30,39.03,6.59,-0.12,3.32,205.77,452.31,10.3,安全
2025-09-22 04:15:00,33.49,36.68,0.68,6.21,982.73,366.97,139.9,安全
2025-09-22 04:15:30,68.98,20.57,0.11,9.07,1135.13,544.2,160.1,安全
2025-09-22 04:16:00,29.72,15.62,-0.03,8.01,371.38,270.92,87.0,安全
2025-09-22 04:16:30,67.06,24.03,1.08,4.4,1289.16,180.53,81.7,安全
2025-09-22 04:17:00,61.0,8.77,-0.91,10.28,427.98,96.53,102.2,安全
2025-09-22 04:17:30,46.35,37.62,0.43,2.49,1394.95,303.97,67.0,安全
2025-09-22 04:18:00,52.94,10.39,0.21,2.01,440.04,153.26,39.4,安全
2025-09-22 04:18:30,90.99,15.58,1.41,10.01,1275.86,314.2,25.7,预警
2025-09-22 04:19:00,90.35,20.15,1.04,12.66,1638.5,517.35,181.4,预警
2025-09-22 04:19:30,17.46,79.77,1.35,2.7,1253.51,596.14,228.0,预警
2025-09-22 04:20:00,12.17,36.67,2.41,10.22,401.65,532.19,183.0,预警
2025-09-22 04:20:30,72.68,29.8,-6.34,31.66,2165.86,636.68,423.1,危险
2025-09-22 04:21:00,89.7,21.95,1.39,8.94,1772.02,538.44,216.1,预警
2025-09-22 04:21:30,83.73,29.14,0.15,9.9,2195.9,602.08,164.2,预警
2025-09-22 04:22:00,77.46,3.05,2.05,7.83,212.63,517.14,232.5,预警
2025-09-22 04:22:30,31.37,10.59,-4.92,8.35,332.21,641.13,519.5,危险
2025-09-22 04:23:00,30.99,5.3,-1.44,8.93,131.4,288.61,139.5,安全
2025-09-22 04:23:30,18.76,27.61,-1.41,10.38,414.37,367.33,168.0,安全
2025-09-22 04:24:00,21.25,48.92,0.54,3.44,831.64,466.46,170.5,安全
2025-09-22 04:24:30,70.79,47.75,-0.67,3.05,2704.18,529.85,1.9,安全
2025-09-22 04:25:00,57.29,50.39,0.37,10.69,2309.47,171.54,61.2,安全
2025-09-22 04:25:30,6.32,35.43,1.0,11.53,201.53,514.52,33.4,预警
2025-09-22 04:26:00,93.36,3.3,0.29,10.58,277.28,618.53,206.1,预警
2025-09-22 04:26:30,19.74,42.45,-1.63,7.15,754.17,610.4,228.6,预警
2025-09-22 04:27:00,4.46,0.66,-2.03,2.3,2.65,607.87,242.0,预警
2025-09-22 04:27:30,25.12,23.76,-0.47,19.04,596.85,636.68,491.0,危险
2025-09-22 04:28:00,9.6,58.8,0.09,3.12,451.58,271.06,54.0,安全
2025-09-22 04:28:30,47.69,33.04,-1.01,1.27,1260.54,300.69,162.4,安全
2025-09-22 04:29:00,27.52,58.64,0.48,10.06,1291.02,451.54,102.0,安全
2025-09-22 04:29:30,52.57,66.22,-0.3,3.54,2784.95,5.96,148.8,安全
2025-09-22 04:30:00,64.08,7.11,0.23,5.02,364.49,65.3,176.5,安全
2025-09-22 04:30:30,17.18,5.39,0.28,7.98,74.08,17.85,118.6,安全
2025-09-22 04:31:00,42.59,8.14,-0.98,6.14,277.35,163.0,168.9,安全
2025-09-22 04:31:30,65.5,66.14,-0.72,10.47,3465.74,237.18,62.6,安全
2025-09-22 04:32:00,4.04,4.23,0.58,4.95,13.67,124.59,110.5,安全
2025-09-22 04:32:30,20.24,46.21,-0.42,8.9,748.23,451.38,85.9,安全
2025-09-22 04:33:00,28.07,29.01,0.92,3.55,651.45,114.99,15.2,安全
2025-09-22 04:33:30,37.34,38.58,1.02,2.4,1152.46,209.55,145.5,安全
2025-09-22 04:34:00,80.85,27.36,-1.14,14.64,1990.85,582.26,164.9,预警
2025-09-22 04:34:30,81.38,9.57,0.19,14.85,700.93,503.73,172.2,预警
2025-09-22 04:35:00,49.03,70.84,-0.44,10.13,3125.96,546.45,233.7,预警
2025-09-22 04:35:30,96.87,5.47,-0.26,3.84,529.88,644.73,440.9,危险
2025-09-22 04:36:00,5.62,31.63,-0.95,1.7,142.21,455.02,7.5,安全
2025-09-22 04:36:30,33.54,13.46,1.14,6.02,361.16,127.27,90.4,安全
2025-09-22 04:37:00,58.52,67.77,-0.84,9.57,3172.72,513.87,165.0,安全
2025-09-22 04:37:30,50.84,46.97,-0.29,8.13,1910.36,292.22,121.9,安全
2025-09-22 04:38:00,34.28,58.52,0.97,1.59,1604.85,458.11,97.3,安全
2025-09-22 04:38:30,67.57,28.56,-0.36,9.88,1543.84,138.15,152.0,安全
2025-09-22 04:39:00,38.73,41.13,-0.57,6.19,1274.37,178.87,7.1,安全
2025-09-22 04:39:30,21.77,0.52,1.44,10.43,9.06,217.34,131.1,安全
2025-09-22 04:40:00,27.67,53.69,0.92,10.23,1188.48,220.12,141.0,安全
2025-09-22 04:40:30,21.28,79.23,-1.42,6.52,1348.81,362.73,123.8,安全
2025-09-22 04:41:00,9.64,75.08,-0.96,6.73,579.02,122.48,55.3,安全
2025-09-22 04:41:30,43.72,32.6,-1.02,1.85,1140.22,229.99,136.3,安全
2025-09-22 04:42:00,71.84,5.4,-0.32,1.09,310.35,9.14,119.1,安全
2025-09-22 04:42:30,48.2,12.38,-0.8,0.27,477.37,459.22,175.4,安全
2025-09-22 04:43:00,10.85,18.53,1.11,10.01,160.84,230.8,9.1,安全
2025-09-22 04:43:30,3.16,45.92,-0.32,0.32,116.09,320.79,2.0,安全
2025-09-22 04:44:00,62.99,21.0,-1.38,6.36,1058.23,218.73,175.3,安全
2025-09-22 04:44:30,43.54,21.54,0.63,2.94,750.28,497.33,67.4,安全
2025-09-22 04:45:00,43.99,3.95,-0.22,8.99,139.01,443.11,40.4,安全
2025-09-22 04:45:30,18.09,65.39,1.29,1.04,946.32,247.54,60.7,安全
2025-09-22 04:46:00,69.66,5.45,1.41,2.29,341.68,270.9,79.6,预警
2025-09-22 04:46:30,26.76,34.18,0.22,10.57,823.19,592.0,175.1,预警
2025-09-22 04:47:00,21.46,32.24,-1.33,13.31,622.68,545.01,179.0,预警
2025-09-22 04:47:30,51.32,19.32,1.61,14.45,892.35,525.69,234.7,预警
2025-09-22 04:48:00,53.85,29.01,5.2,1.7,1562.19,644.58,328.5,危险
2025-09-22 04:48:30,6.51,79.41,2.47,1.7,465.26,436.6,118.7,预警
2025-09-22 04:49:00,46.23,66.59,-1.79,3.13,2770.61,549.55,211.7,预警
2025-09-22 04:49:30,68.05,13.3,1.99,13.36,814.56,497.07,165.5,预警
2025-09-22 04:50:00,94.82,15.47,0.8,2.28,1320.18,605.45,173.1,预警
2025-09-22 04:50:30,78.33,51.52,-5.54,3.51,4035.56,642.35,447.9,危险
2025-09-22 04:51:00,46.03,33.03,-2.24,2.99,1368.33,524.77,227.7,预警
2025-09-22 04:51:30,17.5,5.48,2.33,1.42,86.31,588.68,204.1,预警
2025-09-22 04:52:00,96.66,0.72,-0.72,0.89,69.6,623.51,433.1,危险
2025-09-22 04:52:30,34.12,43.86,-0.98,3.2,1197.2,365.11,173.8,安全
2025-09-22 04:53:00,4.04,71.23,0.23,6.09,230.22,275.16,12.5,安全
2025-09-22 04:53:30,7.2,48.08,-0.48,9.91,276.94,223.63,25.8,安全
2025-09-22 04:54:00,57.18,20.95,0.08,7.54,958.34,495.15,142.6,安全
2025-09-22 04:54:30,54.11,49.58,1.34,3.2,2146.22,0.62,49.0,安全
2025-09-22 04:55:00,17.44,52.95,0.4,6.41,738.76,8.94,131.2,安全
2025-09-22 04:55:30,87.3,31.36,-1.1,3.71,2463.96,51.94,149.7,预警
2025-09-22 04:56:00,86.95,5.86,0.84,13.57,458.57,495.0,193.4,预警
2025-09-22 04:56:30,72.3,34.5,1.37,9.19,2244.91,560.65,210.3,预警
2025-09-22 04:57:00,30.4,51.49,-1.22,10.99,1408.77,507.33,248.9,预警
2025-09-22 04:57:30,35.53,71.84,8.59,10.75,2552.48,633.31,338.7,危险
2025-09-22 04:58:00,32.22,53.8,0.55,3.41,1386.75,73.27,113.8,安全
2025-09-22 04:58:30,10.27,46.28,0.58,7.57,380.24,414.41,157.1,安全
2025-09-22 04:59:00,40.0,58.42,0.36,2.02,1869.44,14.14,51.2,安全
2025-09-22 04:59:30,35.45,49.37,1.05,2.13,1400.13,69.06,173.4,安全
2025-09-22 05:00:00,8.65,38.28,0.26,5.85,264.9,47.33,10.3,安全
2025-09-22 05:00:30,8.45,46.85,0.13,2.53,316.71,350.78,147.6,安全
2025-09-22 05:01:00,3.34,39.86,0.57,2.73,106.51,169.28,110.5,安全
2025-09-22 05:01:30,71.84,51.9,0.25,7.89,2982.8,200.66,115.4,安全
2025-09-22 05:02:00,37.3,15.2,0.61,6.01,453.57,197.25,164.0,安全
2025-09-22 05:02:30,1.68,25.27,-1.33,8.28,33.96,386.16,59.6,安全
2025-09-22 05:03:00,54.06,28.9,0.77,4.91,1249.87,226.76,168.3,安全
2025-09-22 05:03:30,20.08,9.64,0.25,10.47,154.86,207.82,11.2,安全
2025-09-22 05:04:00,27.15,40.48,-1.01,7.11,879.23,548.76,81.3,安全
2025-09-22 05:04:30,28.38,32.06,-1.15,9.54,727.89,228.16,69.7,安全
2025-09-22 05:05:00,52.78,32.54,0.44,0.67,1373.97,447.55,169.3,安全
2025-09-22 05:05:30,51.9,70.68,-1.05,5.16,2934.63,331.0,104.7,安全
2025-09-22 05:06:00,32.12,27.05,-1.12,4.24,695.08,89.47,132.2,安全
2025-09-22 05:06:30,16.71,4.69,0.16,6.43,62.7,479.55,103.9,安全
2025-09-22 05:07:00,27.65,64.24,0.12,0.87,1420.99,311.22,163.4,安全
2025-09-22 05:07:30,31.71,23.71,-1.07,1.64,601.48,238.03,107.2,安全
2025-09-22 05:08:00,6.46,75.17,0.77,6.34,388.48,455.64,14.4,安全
2025-09-22 05:08:30,38.15,50.41,0.99,8.46,1538.51,152.4,169.4,安全
2025-09-22 05:09:00,9.96,70.01,1.41,1.92,557.84,397.14,7.3,安全
